target_price_m2,obj_grp_cstr_year,obj_grp_m2,inp_sell_date_dow,inp_nr_rooms,inp_adress_floor,inp_grp_m2_int,inp_grp_mnth_fee_to_m2_int,inp_grp_cstr_year_int,inp_mnth_fee_to_m2,inp_construction_year,inp_m2,inp_mnth_fee_to_nr_rooms,inp_mnth_fee,grp_tot_duration_time_mins,grp_tot_transit_distance_km,grp_lng,grp_lat,inp_lat,inp_lng,inp_distance_first_transit_km,inp_tot_transit_distance_km,inp_tot_duration_time_mins,inp_sub_agg_distance_num_km_steps_bus_sum,inp_sub_agg_distance_num_km_steps_heavy_rail_sum,inp_sub_agg_distance_num_km_steps_subway_sum,inp_sub_agg_distance_num_km_steps_tram_sum,inp_sub_agg_duration_time_mins_steps_bus_sum,inp_sub_agg_duration_time_mins_steps_heavy_rail_sum,inp_sub_agg_duration_time_mins_steps_subway_sum,inp_sub_agg_duration_time_mins_steps_tram_sum,inp_distance_to_sea_km,inp_duration_time_transit_prct_bus,inp_duration_time_transit_prct_rail,inp_duration_time_transit_prct_subway,inp_duration_time_transit_prct_tram,inp_distance_traveled_transit_prct_transit,inp_distance_traveled_transit_prct_bus,inp_distance_traveled_transit_prct_rail,inp_distance_traveled_transit_prct_subway,inp_distance_traveled_transit_prct_tram,inp_distance_traveled_transit_prct_sea,inp_tot_transit_steps_count,inp_sub_agg_transit_steps_bus_count,inp_sub_agg_transit_steps_heavy_rail_count,inp_sub_agg_transit_steps_subway_count,inp_sub_agg_transit_steps_tram_count,inp_f_wlk_bus_wlk,inp_f_wlk_subway_wlk,inp_f_wlk_heavyrail_wlk,inp_f_wlk_bus_subway_wlk,inp_f_wlk_bus_heavyrail_wlk,inp_f_wlk_subway_subway_wlk,inp_f_wlk_tram_subway_wlk,inp_f_wlk_tram_heavyrail_wlk,inp_f_wlk_bus_subway_subway_wlk,inp_f_wlk_subway_tram_heavyrail_wlk,inp_f_first_transit_bus,inp_f_first_transit_subway,inp_f_first_transit_tram,inp_f_first_transit_heavy_rail,inp_f_first_transit_walking
51402.0,"(1940.0, 1945.0]","(50.0, 55.0]",3,2.0,3,7,7,8,54,1942.0,53.5,1446,2893,"(20.0, 25.0]","(8.0, 10.0]","(17.927, 17.947]","(59.336, 59.346]",59.33974500000001,17.9433269,0.3,9.492,24.0,0.0,0.0,9.1,0.0,0.0,0.0,19.0,0.0,2.645634171736852,0.0,0.0,0.7916666666666666,0.0,0.0316055625790139,0.0,0.0,0.958702064896755,0.0,0.2787225212533556,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
124762.0,"(1925.0, 1930.0]","(20.0, 25.0]",3,1.0,2,1,11,5,75,1928.0,21.0,1570,1570,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.306, 59.316]",59.31101510000001,18.0715361,0.7,3.0660000000000003,13.0,0.0,2.3,0.0,0.0,0.0,3.0,0.0,0.0,0.8896386692710179,0.0,0.2307692307692308,0.0,0.0,0.22831050228310498,0.0,0.7501630789302022,0.0,0.0,0.2901626449024847,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
70909.0,"(2010.0, 2015.0]","(50.0, 55.0]",3,2.0,2,7,9,18,61,2014.0,55.0,1672,3344,"(10.0, 15.0]","(6.0, 8.0]","(18.027, 18.326]","(59.306, 59.316]",59.3064438,18.0326832,0.5,6.3660000000000005,15.0,0.0,5.0,0.0,0.8,0.0,6.0,0.0,2.0,0.19918029782520535,0.0,0.4,0.0,0.13333333333333333,0.07854225573358467,0.0,0.7854225573358468,0.0,0.12566760917373548,0.031288139777757684,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
83871.0,"(1900.0, 1910.0]","(30.0, 35.0]",3,1.0,2,3,9,2,62,1907.0,31.0,1919,1919,"(20.0, 25.0]","(6.0, 8.0]","(18.007, 18.027]","(59.316, 59.326]",59.31569519999999,18.0073835,0.5,6.392,23.0,0.9,0.0,4.9,0.0,5.0,0.0,10.0,0.0,0.3251570650593888,0.21739130434782608,0.0,0.43478260869565216,0.0,0.07822277847309136,0.14080100125156444,0.0,0.7665832290362954,0.0,0.05086937813820225,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
125000.0,"(1930.0, 1935.0]","(20.0, 25.0]",3,1.0,2,1,8,6,56,1935.0,24.0,1343,1343,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.336, 59.346]",59.34412829999999,18.0930285,0.5,2.7920000000000003,11.0,0.0,0.0,2.2,0.0,0.0,0.0,4.0,0.0,1.416442059990045,0.0,0.0,0.3636363636363637,0.0,0.1790830945558739,0.0,0.0,0.7879656160458453,0.0,0.5073216547242281,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39778.0,"(2000.0, 2005.0]","(80.0, 90.0]",3,3.0,2,11,5,16,44,2005.0,90.0,1322,3965,"(25.0, 30.0]","(10.0, 12.0]","(18.007, 18.027]","(59.256, 59.266]",59.26328549999999,18.0236251,0.7,11.265999999999998,30.0,2.9,7.6,0.0,0.0,11.0,9.0,0.0,0.0,4.8142962457756955,0.36666666666666653,0.3,0.0,0.0,0.062133854074205574,0.2574116811645659,0.6745961299485176,0.0,0.0,0.4273296862928896,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
116170.0,"(1879.999, 1890.0]","(45.0, 50.0]",3,2.0,4,6,5,0,45,1882.0,47.0,1056,2112,"(5.0, 10.0]","(-0.001, 2.0]","(18.027, 18.326]","(59.336, 59.346]",59.34065620000001,18.0619431,0.3,1.6920000000000002,8.0,0.0,0.0,1.3,0.0,0.0,0.0,4.0,0.0,1.0732894689520944,0.0,0.0,0.5,0.0,0.17730496453900707,0.0,0.0,0.7683215130023641,0.0,0.6343318374421362,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
71667.0,"(2010.0, 2015.0]","(55.0, 60.0]",3,2.0,6,8,6,18,50,2015.0,60.0,1498,2996,"(10.0, 15.0]","(4.0, 6.0]","(18.007, 18.027]","(59.306, 59.316]",59.311246700000005,18.023543300000004,0.1,5.092,13.0,0.0,0.0,4.9,0.0,0.0,0.0,10.0,0.0,0.4510221338330782,0.0,0.0,0.7692307692307693,0.0,0.01963864886095837,0.0,0.0,0.96229379418696,0.0,0.08857465314867992,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
116774.0,"(1879.999, 1890.0]","(30.0, 35.0]",3,2.0,4,3,8,0,59,1886.0,31.0,916,1832,"(5.0, 10.0]","(-0.001, 2.0]","(18.027, 18.326]","(59.336, 59.346]",59.341136899999995,18.0615323,0.2,1.5919999999999999,7.0,0.0,0.0,1.3,0.0,0.0,0.0,4.0,0.0,1.0890347827831337,0.0,0.0,0.5714285714285714,0.0,0.12562814070351758,0.0,0.0,0.8165829145728644,0.0,0.6840670746125211,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110644.0,"(1925.0, 1930.0]","(35.0, 40.0]",3,5.0,2,4,4,5,40,1926.0,35.7,284,1419,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.326, 59.336]",59.329435100000005,18.0271163,0.4,2.492,11.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.1879461683749746,0.0,0.0,0.3636363636363637,0.0,0.16051364365971107,0.0,0.0,0.8025682182985554,0.0,0.07541981074437183,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
79268.0,"(1925.0, 1930.0]","(40.0, 45.0]",3,2.0,2,5,7,5,52,1926.0,41.0,1070,2140,"(10.0, 15.0]","(4.0, 6.0]","(18.007, 18.027]","(59.326, 59.336]",59.333535600000005,18.015629,0.3,5.092,14.0,0.0,0.0,4.7,0.0,0.0,0.0,10.0,0.0,0.6877213765326434,0.0,0.0,0.7142857142857143,0.0,0.0589159465828751,0.0,0.0,0.9230164964650434,0.0,0.1350591862789952,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
93827.0,"(1925.0, 1930.0]","(40.0, 45.0]",3,5.0,2,5,7,5,51,1930.0,40.5,412,2062,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.316, 59.326]",59.31840500000001,18.0446883,0.4,3.492,13.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.3021247242908135,0.0,0.0,0.5384615384615384,0.0,0.1145475372279496,0.0,0.0,0.8591065292096222,0.0,0.08651910775796492,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38194.0,"(1955.0, 1960.0]","(70.0, 80.0]",3,3.0,7,10,8,11,58,1960.0,72.0,1400,4201,"(25.0, 30.0]","(10.0, 12.0]","(18.027, 18.326]","(59.236, 59.246]",59.2423583,18.0963404,0.2,11.092,27.0,0.0,0.0,10.8,0.0,0.0,0.0,23.0,0.0,6.865894872080715,0.0,0.0,0.8518518518518519,0.0,0.018031013342949875,0.0,0.0,0.9736747205192932,0.0,0.6189952102488925,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
54286.0,"(2010.0, 2015.0]","(45.0, 50.0]",3,2.0,4,6,9,18,62,2013.0,49.0,1511,3022,"(20.0, 25.0]","(14.0, 16.0]","(18.027, 18.326]","(59.236, 59.246]",59.23796830000001,18.099427300000002,0.5,15.765999999999998,22.0,0.0,15.2,0.0,0.0,0.0,15.0,0.0,0.0,7.3792443838846085,0.0,0.6818181818181818,0.0,0.0,0.03171381453761258,0.0,0.9640999619434224,0.0,0.0,0.4680479756364715,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
43051.0,"(1955.0, 1960.0]","(55.0, 60.0]",3,2.0,5,8,7,11,55,1960.0,59.0,1622,3243,"(20.0, 25.0]","(14.0, 16.0]","(18.027, 18.326]","(59.236, 59.246]",59.23726970000001,18.093469600000002,0.7,15.966,24.0,0.0,15.2,0.0,0.0,0.0,15.0,0.0,0.0,7.394167942016188,0.0,0.625,0.0,0.0,0.04384316672929976,0.0,0.9520230489790804,0.0,0.0,0.4631196255803701,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
92703.0,"(1930.0, 1935.0]","(35.0, 40.0]",3,2.0,4,4,7,6,53,1934.0,37.0,973,1946,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.336, 59.346]",59.3372733,18.0313473,0.6,2.6919999999999997,13.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.05565032320870441,0.0,0.0,0.3076923076923077,0.0,0.22288261515601784,0.0,0.0,0.7429420505200593,0.0,0.020672482618389453,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
107556.0,"(1945.0, 1950.0]","(20.0, 25.0]",3,1.0,8,1,10,9,69,1949.0,22.5,1550,1550,"(5.0, 10.0]","(2.0, 4.0]","(18.007, 18.027]","(59.336, 59.346]",59.3380792,18.014450699999998,0.047,3.2390000000000003,8.0,0.0,0.0,3.1,0.0,0.0,0.0,6.0,0.0,0.2590247015401834,0.0,0.0,0.75,0.0,0.014510651435628281,0.0,0.0,0.9570855202222908,0.0,0.0799705778141968,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77419.0,"(1935.0, 1940.0]","(30.0, 35.0]",3,1.0,3,3,12,7,78,1936.0,31.0,2431,2431,"(15.0, 20.0]","(4.0, 6.0]","(18.027, 18.326]","(59.296, 59.306]",59.29820649999999,18.0901921,0.4,4.992,19.0,0.0,0.0,4.5,0.0,0.0,0.0,12.0,0.0,0.7697978017009692,0.0,0.0,0.631578947368421,0.0,0.08012820512820512,0.0,0.0,0.9014423076923076,0.0,0.1542062904048416,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
96875.0,"(1955.0, 1960.0]","(30.0, 35.0]",3,1.0,4,3,12,11,76,1960.0,32.0,2419,2419,"(15.0, 20.0]","(4.0, 6.0]","(18.027, 18.326]","(59.316, 59.326]",59.3177716,18.0286853,0.5,4.592,17.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.19305738032847009,0.0,0.0,0.5294117647058824,0.0,0.1088850174216028,0.0,0.0,0.8710801393728224,0.0,0.042042112440868924,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38650.0,"(1945.0, 1950.0]","(80.0, 90.0]",3,3.0,2,11,5,9,43,1950.0,81.5,1172,3515,"(15.0, 20.0]","(8.0, 10.0]","(18.027, 18.326]","(59.266, 59.276]",59.2753571,18.027095000000003,0.0,9.166,18.0,1.5,7.6,0.0,0.0,8.0,9.0,0.0,0.0,3.4646963112673568,0.4444444444444444,0.5,0.0,0.0,0.0,0.1636482653283875,0.8291512109971634,0.0,0.0,0.3779943608190439,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95000.0,"(1960.0, 1970.0]","(25.0, 30.0]",2,1.0,2,2,5,12,44,1968.0,30.0,1326,1326,"(5.0, 10.0]","(2.0, 4.0]","(18.027, 18.326]","(59.316, 59.326]",59.317075900000006,18.057817899999996,0.028999999999999998,2.6210000000000004,8.0,0.0,0.0,2.5,0.0,0.0,0.0,6.0,0.0,0.5283036159383911,0.0,0.0,0.75,0.0,0.011064479206409768,0.0,0.0,0.9538344143456696,0.0,0.20156566804211795,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55102.0,"(1940.0, 1945.0]","(45.0, 50.0]",2,2.0,2,6,11,8,71,1945.0,49.0,1729,3458,"(15.0, 20.0]","(6.0, 8.0]","(18.027, 18.326]","(59.276, 59.286]",59.279379399999996,18.0943439,0.2,6.792000000000001,19.0,0.0,0.0,6.5,0.0,0.0,0.0,16.0,0.0,2.845959946190712,0.0,0.0,0.8421052631578947,0.0,0.02944640753828033,0.0,0.0,0.9570082449941107,0.0,0.4190164820657703,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
45513.0,"(1955.0, 1960.0]","(35.0, 40.0]",2,1.0,2,4,6,11,50,1960.0,39.0,1957,1957,"(30.0, 40.0]","(14.0, 16.0]","(17.867, 17.887]","(59.346, 59.546]",59.364397200000006,17.8781448,0.4,14.992,35.0,0.0,0.0,14.5,0.0,0.0,0.0,29.0,0.0,6.990053340327249,0.0,0.0,0.8285714285714286,0.0,0.026680896478121663,0.0,0.0,0.9671824973319104,0.0,0.4662522238745496,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45312.0,"(2005.0, 2010.0]",,2,4.0,2,-1,4,17,37,2008.0,96.0,886,3543,"(25.0, 30.0]","(8.0, 10.0]","(18.027, 18.326]","(59.256, 59.266]",59.263643200000004,18.1330992,0.4,9.992,27.0,0.0,0.0,9.5,0.0,0.0,0.0,21.0,0.0,5.097359659289852,0.0,0.0,0.7777777777777778,0.0,0.0400320256204964,0.0,0.0,0.9507606084867892,0.0,0.5101440811939402,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
70638.0,"(1955.0, 1960.0]","(45.0, 50.0]",2,2.0,1,6,9,11,65,1960.0,47.0,1523,3046,"(20.0, 25.0]","(4.0, 6.0]","(17.987, 18.007]","(59.316, 59.326]",59.3239141,17.9896174,0.2,4.8,24.0,4.3,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.34983640928533355,0.7083333333333334,0.0,0.0,0.0,0.04166666666666667,0.8958333333333334,0.0,0.0,0.0,0.07288258526777783,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25414.0,"(1955.0, 1960.0]",,2,4.0,5,-1,9,11,65,1960.0,90.5,1466,5865,"(30.0, 40.0]","(16.0, 18.0]","(18.027, 18.326]","(59.246, 59.256]",59.251841299999995,18.032926500000002,0.4,17.586,36.0,4.2,12.9,0.0,0.0,13.0,16.0,0.0,0.0,5.985403239285987,0.3611111111111111,0.4444444444444444,0.0,0.0,0.02274536563175253,0.2388263391334016,0.7335380416240191,0.0,0.0,0.3403504628275894,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28306.0,"(1970.0, 1980.0]",,2,4.0,2,-1,8,13,60,1979.0,91.5,1384,5534,"(25.0, 30.0]","(12.0, 14.0]","(17.927, 17.947]","(59.346, 59.546]",59.39761659999999,17.9431146,0.8,13.292000000000002,29.0,0.0,0.0,12.4,0.0,0.0,0.0,18.0,0.0,6.927031698568367,0.0,0.0,0.6206896551724138,0.0,0.06018657839301835,0.0,0.0,0.9328919650917844,0.0,0.5211429204460101,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
91944.0,"(1955.0, 1960.0]","(35.0, 40.0]",2,1.0,2,4,4,11,39,1960.0,36.0,1405,1405,"(5.0, 10.0]","(2.0, 4.0]","(18.027, 18.326]","(59.316, 59.326]",59.317056799999996,18.0483307,0.2,3.2920000000000003,10.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.4850308406789926,0.0,0.0,0.7,0.0,0.06075334143377885,0.0,0.0,0.9113001215066828,0.0,0.14733622134841814,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46727.0,"(1940.0, 1945.0]","(50.0, 55.0]",2,2.0,2,7,7,8,53,1945.0,55.0,1454,2907,"(15.0, 20.0]","(6.0, 8.0]","(18.027, 18.326]","(59.296, 59.306]",59.3000209,18.0542244,0.2,7.166,18.0,1.9,5.0,0.0,0.0,8.0,6.0,0.0,0.0,0.7257094324355922,0.4444444444444444,0.3333333333333333,0.0,0.0,0.02790957298353336,0.2651409433435669,0.6977393245883339,0.0,0.0,0.10127120184699863,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
103000.0,"(1955.0, 1960.0]","(9.999, 20.0]",2,1.0,2,0,-1,11,93,1960.0,20.0,1857,1857,"(15.0, 20.0]","(4.0, 6.0]","(18.027, 18.326]","(59.296, 59.306]",59.2995223,18.089316600000004,0.6,4.592,18.0,0.0,0.0,3.9,0.0,0.0,0.0,9.0,0.0,0.6165407823782307,0.0,0.0,0.5,0.0,0.13066202090592335,0.0,0.0,0.8493031358885018,0.0,0.13426410766076455,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62353.0,"(1945.0, 1950.0]",,2,5.0,4,-1,6,9,48,1946.0,102.0,988,4940,"(10.0, 15.0]","(4.0, 6.0]","(18.027, 18.326]","(59.296, 59.306]",59.2977326,18.075502899999996,0.4,4.392,15.0,0.0,0.0,3.9,0.0,0.0,0.0,10.0,0.0,0.596902480410556,0.0,0.0,0.6666666666666666,0.0,0.09107468123861567,0.0,0.0,0.8879781420765028,0.0,0.1359067578348261,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
19872.0,"(1960.0, 1970.0]","(70.0, 80.0]",2,3.0,2,10,10,12,67,1969.0,78.0,1735,5205,"(25.0, 30.0]","(12.0, 14.0]","(17.887, 17.907]","(59.346, 59.546]",59.39747449999999,17.8975877,0.5,13.492,27.0,0.0,0.0,12.9,0.0,0.0,0.0,20.0,0.0,8.294693041812343,0.0,0.0,0.7407407407407407,0.0,0.03705899792469612,0.0,0.0,0.9561221464571598,0.0,0.6147860244450298,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
69767.0,"(1935.0, 1940.0]","(40.0, 45.0]",2,2.0,2,5,-1,7,84,1939.0,43.0,1806,3612,"(15.0, 20.0]","(2.0, 4.0]","(17.987, 18.007]","(59.316, 59.326]",59.3244689,18.0038673,0.4,3.8,20.0,3.1,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.22930368745871985,0.6,0.0,0.0,0.0,0.10526315789473684,0.8157894736842106,0.0,0.0,0.0,0.060343075647031535,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56383.0,"(1925.0, 1930.0]","(45.0, 50.0]",2,1.5,2,6,7,5,53,1928.0,47.0,1649,2474,"(20.0, 25.0]","(8.0, 10.0]","(17.947, 17.967]","(59.336, 59.346]",59.33747830000001,17.9658297,0.5,8.092,24.0,0.0,0.0,7.5,0.0,0.0,0.0,16.0,0.0,1.379292158657434,0.0,0.0,0.6666666666666666,0.0,0.06178942165101335,0.0,0.0,0.9268413247652,0.0,0.17045132954244116,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
84921.0,"(1925.0, 1930.0]","(60.0, 70.0]",2,2.0,5,9,6,5,48,1928.0,63.0,1503,3006,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.336, 59.346]",59.338133400000004,18.039533399999996,0.5,3.492,14.0,0.0,0.0,2.9,0.0,0.0,0.0,7.0,0.0,0.22802403744031155,0.0,0.0,0.5,0.0,0.143184421534937,0.0,0.0,0.8304696449026345,0.0,0.06529897979390366,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56849.0,"(1940.0, 1945.0]","(70.0, 80.0]",2,3.0,2,10,9,8,61,1943.0,73.0,1491,4474,"(25.0, 30.0]","(8.0, 10.0]","(17.947, 17.967]","(59.326, 59.336]",59.33023469999999,17.9485151,0.8,9.192000000000002,28.0,0.0,0.0,8.3,0.0,0.0,0.0,18.0,0.0,2.1854660400449446,0.0,0.0,0.6428571428571429,0.0,0.08703220191470842,0.0,0.0,0.9029590948651,0.0,0.23775740209366236,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37168.0,"(2010.0, 2015.0]","(55.0, 60.0]",2,2.0,1,8,8,18,58,2011.0,56.5,1630,3259,"(40.0, 50.0]","(16.0, 18.0]","(17.816, 17.866]","(59.346, 59.546]",59.36485210000001,17.8360694,0.6,17.892,42.0,0.0,0.0,17.2,0.0,0.0,0.0,33.0,0.0,9.255978009781003,0.0,0.0,0.7857142857142857,0.0,0.0335345405767941,0.0,0.0,0.961323496534764,0.0,0.5173249502448583,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
79104.0,"(1935.0, 1940.0]","(60.0, 70.0]",2,2.5,3,9,6,7,47,1938.0,67.0,1259,3147,"(20.0, 25.0]","(4.0, 6.0]","(17.967, 17.987]","(59.316, 59.326]",59.3197709,17.984193899999998,0.4,5.2,25.0,4.5,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.391312389450076,0.68,0.0,0.0,0.0,0.07692307692307693,0.8653846153846153,0.0,0.0,0.0,0.07525238258655306,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46237.0,"(2010.0, 2015.0]",,2,4.0,5,-1,8,18,58,2015.0,93.0,1353,5411,"(20.0, 25.0]","(14.0, 16.0]","(18.027, 18.326]","(59.236, 59.246]",59.23850789999999,18.0992219,0.5,15.765999999999998,22.0,0.0,15.2,0.0,0.0,0.0,15.0,0.0,0.0,7.318122724171281,0.0,0.6818181818181818,0.0,0.0,0.03171381453761258,0.0,0.9640999619434224,0.0,0.0,0.4641711736757124,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
62195.0,"(2010.0, 2015.0]","(40.0, 45.0]",2,2.0,2,5,12,18,76,2012.0,41.0,1562,3123,"(20.0, 25.0]","(6.0, 8.0]","(17.947, 17.967]","(59.346, 59.546]",59.3612248,17.9584974,0.8,7.891999999999999,24.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,2.9893606324263757,0.0,0.0,0.5416666666666666,0.0,0.10136847440446024,0.0,0.0,0.8869741510390269,0.0,0.3787836584422675,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
69762.0,"(1940.0, 1945.0]","(40.0, 45.0]",2,2.0,2,5,11,8,75,1944.0,42.0,1580,3159,"(20.0, 25.0]","(6.0, 8.0]","(17.987, 18.007]","(59.296, 59.306]",59.299724,18.002138100000003,0.6,7.691999999999998,22.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,1.592002738026681,0.0,0.0,0.6363636363636364,0.0,0.078003120124805,0.0,0.0,0.9100364014560584,0.0,0.2069686346888561,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50000.0,"(1955.0, 1960.0]","(70.0, 80.0]",2,3.0,2,10,6,11,50,1960.0,74.0,1243,3729,"(30.0, 40.0]","(14.0, 16.0]","(18.027, 18.326]","(59.256, 59.266]",59.26077900000001,18.1217268,0.5,15.466,36.0,7.3,7.6,0.0,0.0,20.0,9.0,0.0,0.0,5.2050432548536865,0.5555555555555556,0.25,0.0,0.0,0.03232897969740075,0.4720031035820509,0.4914004914004914,0.0,0.0,0.33654747542051505,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
107143.0,"(1925.0, 1930.0]","(25.0, 30.0]",2,1.5,2,2,5,5,42,1929.0,28.0,785,1177,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.336, 59.346]",59.34051379999999,18.0382919,0.2,3.1919999999999997,11.0,0.0,0.0,2.9,0.0,0.0,0.0,7.0,0.0,0.4225971140205155,0.0,0.0,0.6363636363636364,0.0,0.06265664160401002,0.0,0.0,0.9085213032581452,0.0,0.132392579580362,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
81579.0,"(1960.0, 1970.0]","(55.0, 60.0]",2,2.0,2,8,4,12,40,1967.0,57.0,1128,2255,"(10.0, 15.0]","(2.0, 4.0]","(18.027, 18.326]","(59.306, 59.316]",59.3118326,18.0707203,0.6,2.966,11.0,0.0,2.3,0.0,0.0,0.0,3.0,0.0,0.0,0.955751176312625,0.0,0.2727272727272727,0.0,0.0,0.20229265003371544,0.0,0.7754551584625758,0.0,0.0,0.32223573038186953,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
68667.0,"(2010.0, 2015.0]","(70.0, 80.0]",1,3.0,2,10,8,18,60,2014.0,75.0,1488,4463,"(15.0, 20.0]","(4.0, 6.0]","(18.027, 18.326]","(59.346, 59.546]",59.3536419,18.0875912,0.2,4.178,16.0,2.7,0.0,1.1,0.0,8.0,0.0,3.0,0.0,2.4940128924343083,0.5,0.0,0.1875,0.0,0.04786979415988512,0.6462422211584491,0.0,0.2632838678793681,0.0,0.5969394189646502,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33750.0,"(1960.0, 1970.0]","(70.0, 80.0]",1,3.0,2,10,6,12,46,1963.0,80.0,1220,3661,"(25.0, 30.0]","(10.0, 12.0]","(17.927, 17.947]","(59.296, 59.306]",59.298784700000006,17.931139899999998,0.7,11.092,30.0,0.0,0.0,10.3,0.0,0.0,0.0,20.0,0.0,3.611450135645668,0.0,0.0,0.6666666666666666,0.0,0.06310854670032455,0.0,0.0,0.9285971871619184,0.0,0.32559052791612586,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40000.0,"(1955.0, 1960.0]","(40.0, 45.0]",1,2.0,3,5,9,11,64,1960.0,45.0,1433,2866,"(20.0, 25.0]","(12.0, 14.0]","(17.927, 17.947]","(59.346, 59.546]",59.403273999999996,17.937638699999997,0.3,12.792000000000002,22.0,0.0,0.0,12.4,0.0,0.0,0.0,18.0,0.0,7.627710295554649,0.0,0.0,0.8181818181818182,0.0,0.023452157598499057,0.0,0.0,0.9693558474046278,0.0,0.5962875465568048,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
